GbGDiv results table from 'allMtub-MYCOBACT' records table.
Created at 16:55, on Tue 3 May, 2016
Software version: 0.9
Isolate records read from table: 7670

"Locus"	"Missing"	"Paralogous"	"CountNuc"	"CountAA"	"MinLength"	"MaxLength"	"AvgLength"	"NonVarNuc"	"NonVarAA"	"AllelicDiv"	"ADivNM"	"VSitesNuc"	"VSitesAA"	"RatioCount"	"RatioVS"
"MYCO000082"	2023	0	33	18	474	480	479.666666666667	438	139	0.0687977762334954	0.00679122043262383	0.086865879082697	0.130646282140376	0.545454545454545	1.50399999999999
"MYCO000083"	2755	0	70	44	1920	1929	1923.27272727273	1851	599	0.0363962941955	-0.0256102616053716	0.0375779920589917	0.0656551332955204	0.628571428571429	1.74716981132073
"MYCO000084"	60	0	59	34	948	951	950.911764705882	877	277	0.0620457146392008	3.91588383291916e-05	0.0777272586681509	0.126101883641087	0.576271186440678	1.62236370871469
"MYCO000085"	477	0	53	34	654	663	662.735294117647	598	119	0.0799715972129765	0.0179650414121049	0.0976789597479251	0.461323392357875	0.641509433962264	4.7228532485234
"MYCO000086"	606	0	104	60	1455	1467	1466.7	1351	430	0.0709074793754687	0.00890092357459714	0.078884570805209	0.120474534669667	0.576923076923077	1.52722558340536
"MYCO000087"	540	0	107	69	1470	1479	1478.82608695652	1364	420	0.0723546879134449	0.0103481321125733	0.0776467821127205	0.147972833916443	0.644859813084112	1.90571753123818
"MYCO000088"	44	0	55	42	675	675	675	626	187	0.0814814814814815	0.0194749256806099	0.0725925925925926	0.168888888888889	0.763636363636364	2.3265306122449
"MYCO000089"	81	0	48	29	594	594	594	548	170	0.0808080808080808	0.0188015250072092	0.0774410774410774	0.141414141414141	0.604166666666667	1.82608695652174
"MYCO000090"	109	0	68	44	762	771	769.772727272727	697	216	0.0883377620312962	0.0263312062304246	0.0945379391792144	0.158193091231178	0.647058823529412	1.67332916926921
"MYCO000091"	122	0	48	35	759	768	767.742857142857	716	221	0.0625209333482193	0.000514377547347678	0.0673960775557291	0.136429608127721	0.729166666666667	2.02429596907786
"MYCO000092"	427	0	146	98	2286	2310	2286.24489795918	2136	665	0.0638601753164445	0.00185361951557289	0.0657168871511955	0.127390070162282	0.671232876712329	1.93846780766098
"MYCO000093"	224	0	72	56	840	852	848.785714285714	764	227	0.0848270638727594	0.0228205080718878	0.0998906000168304	0.197677354203484	0.777777777777778	1.97893850042123
"MYCO000094"	7402	102	47	41	954	957	955.024390243902	911	294	0.0492134027990602	-0.0127931530018114	0.0460976606394928	0.0764633772601896	0.872340425531915	1.65872576177286
"MYCO000095"	3282	0	215	143	408	411	410.979020979021	357	101	0.52314105836311	0.461134502562239	0.131342521694742	0.262736089841756	0.665116279069767	2.00038865137971
"MYCO000096"	850	0	110	67	1392	1395	1392.0447761194	1288	399	0.079020446674601	0.0170138908737294	0.0747424062101259	0.140113866640932	0.609090909090909	1.8746234399656
"MYCO000097"	17	0	35	20	870	870	870	836	271	0.0402298850574713	-0.0217766707434003	0.0390804597701149	0.0655172413793104	0.571428571428571	1.67647058823529
"MYCO000098"	14	0	37	20	552	552	552	515	164	0.0670289855072464	0.00502242970637477	0.0670289855072464	0.108695652173913	0.540540540540541	1.62162162162162
"MYCO000099"	2170	0	86	52	1614	1623	1622.76923076923	1522	473	0.0529958285930982	-0.00901072720777337	0.0620970800151683	0.125568828213879	0.604651162790698	2.02213740458016
"MYCO000100"	11	0	9	4	237	237	237	229	75	0.0379746835443038	-0.0240318722565678	0.0337552742616034	0.0506329113924051	0.444444444444444	1.5
"MYCO000101"	307	0	454	275	7539	7539	7539	7082	2247	0.0602201883538931	-0.00178636744697852	0.0606181191139408	0.105849582172702	0.605726872246696	1.74617067833698
"MYCO000102"	181	0	139	85	1980	1986	1985.92941176471	1835	578	0.0699924172412975	0.00798586144042585	0.0759993839008574	0.126857183479066	0.611510791366906	1.66918699820717
"MYCO000103"	322	0	143	92	2259	2259	2259	2118	666	0.0633023461708721	0.00129579037000047	0.0624169986719788	0.115537848605578	0.643356643356643	1.85106382978723
"MYCO000104"	2460	0	99	73	1515	1515	1515	1423	438	0.0653465346534653	0.00333997885259374	0.0607260726072607	0.132673267326733	0.737373737373737	2.18478260869565
"MYCO000106"	187	0	61	32	1197	1197	1197	1137	368	0.0509607351712615	-0.0110458206296101	0.050125313283208	0.0776942355889724	0.524590163934426	1.55
"MYCO000107"	7603	0	6	4	4899	4899	4899	4890	1603	0.00122473974280465	-0.0607818160580669	0.00183710961420698	0.0183710961420698	0.666666666666667	10
"MYCO000108"	24	0	17	10	210	210	210	194	60	0.080952380952381	0.0189458251515093	0.0761904761904762	0.142857142857143	0.588235294117647	1.875
"MYCO000109"	2418	0	85	60	1482	1500	1491	1398	437	0.05700871898055	-0.00499783682032164	0.062374245472837	0.120724346076459	0.705882352941177	1.93548387096774
"MYCO000110"	32	0	50	35	741	750	749.485714285714	693	217	0.0667124123208295	0.00470585651995794	0.0753659652333025	0.131404391582799	0.7	1.74355083459788
"MYCO000111"	276	0	117	72	2055	2058	2057.95833333333	1943	618	0.056852462999332	-0.00515409280153964	0.0558603794213505	0.0991071247798167	0.615384615384615	1.77419354838712
"MYCO000112"	58	0	89	61	945	957	956.803278688525	857	257	0.0930180759016534	0.0310115201007817	0.104309089351495	0.194191724492419	0.685393258426966	1.86169513797634
"MYCO000113"	429	0	71	55	591	591	591	524	149	0.120135363790186	0.0581288079893145	0.11336717428088	0.243654822335025	0.774647887323944	2.14925373134328
"MYCO000114"	315	0	45	34	573	573	573	531	157	0.0785340314136126	0.016527475612741	0.0732984293193717	0.178010471204188	0.755555555555556	2.42857142857143
"MYCO000115"	1009	0	87	59	1161	1161	1161	1083	336	0.0749354005167959	0.0129288447159243	0.0671834625322997	0.131782945736434	0.67816091954023	1.96153846153846
"MYCO000116"	36	0	56	33	753	756	755.909090909091	697	218	0.0740829825616356	0.012076426760764	0.0779314491882142	0.134816596512327	0.589285714285714	1.72993827160494
"MYCO000117"	26	0	66	47	945	951	945.127659574468	883	273	0.0698318362936449	0.0078252804927733	0.0657346750410841	0.133450395083406	0.712121212121212	2.03013698630137
"MYCO000118"	262	0	137	82	1737	1749	1748.85365853659	1608	506	0.0783370291340667	0.0163304733331951	0.0805405631563558	0.132002845069246	0.598540145985402	1.63896103896102
"MYCO000119"	194	0	104	63	1578	1578	1578	1477	465	0.0659062103929024	0.0038996545920308	0.0640050697084918	0.115969581749049	0.605769230769231	1.81188118811881
"MYCO000120"	186	0	156	93	2145	2145	2145	1998	626	0.0727272727272727	0.0107207169264011	0.0685314685314685	0.124475524475524	0.596153846153846	1.81632653061224
"MYCO000121"	252	0	34	22	435	435	435	404	126	0.0781609195402299	0.0161543637393583	0.071264367816092	0.131034482758621	0.647058823529412	1.83870967741935
"MYCO000122"	32	0	25	19	369	369	369	345	105	0.0677506775067751	0.00574412170590347	0.0650406504065041	0.146341463414634	0.76	2.25
"MYCO000123"	10	0	22	12	369	369	369	348	111	0.0596205962059621	-0.00238595959490954	0.0569105691056911	0.0975609756097561	0.545454545454545	1.71428571428571
"MYCO000124"	7464	0	9	8	1428	1464	1458.375	1420	469	0.00617125224993572	-0.0558353035509359	0.0263135338990315	0.0352275649267164	0.888888888888889	1.33876221498371
"MYCO000125"	434	0	66	24	1068	1068	1068	1003	333	0.0617977528089888	-0.000208802991882838	0.0608614232209738	0.0646067415730337	0.363636363636364	1.06153846153846
"MYCO000126"	65	0	120	67	1794	1809	1805.86567164179	1673	531	0.0664501252138554	0.00444356941298378	0.0735745043101661	0.11787458778607	0.558333333333333	1.60211188496968
"MYCO000127"	70	0	72	44	1365	1368	1367.93181818182	1290	409	0.0526342022628719	-0.00937235353799972	0.0569705427902121	0.103025469770225	0.611111111111111	1.80839895013121
"MYCO000128"	74	0	43	29	774	780	779.793103448276	735	232	0.0551428318740603	-0.0068637239268113	0.0574422923852483	0.107455558503582	0.674418604651163	1.87066974595842
"MYCO000130"	11	0	48	27	456	456	456	410	128	0.105263157894737	0.0432566020938652	0.100877192982456	0.157894736842105	0.5625	1.56521739130435
"MYCO000131"	56	0	78	58	1344	1344	1344	1269	393	0.0580357142857143	-0.00397084151515732	0.0558035714285714	0.122767857142857	0.743589743589744	2.2
"MYCO000132"	323	0	64	48	1083	1086	1083.0625	1021	316	0.0590916960009233	-0.00291485979994829	0.0573027872352704	0.124704252986323	0.75	2.17623363544814
"MYCO000133"	894	0	53	37	606	606	606	555	166	0.0874587458745875	0.0254521900737159	0.0841584158415842	0.178217821782178	0.69811320754717	2.11764705882353
"MYCO000134"	2616	0	40	30	903	924	903.7	865	272	0.0442624764855594	-0.0177440793153122	0.0428239459997787	0.097045479694589	0.75	2.26614987080103
"MYCO000135"	21	0	34	22	606	606	606	573	181	0.0561056105610561	-0.0059009452398155	0.0544554455445545	0.103960396039604	0.647058823529412	1.90909090909091
"MYCO000136"	768	0	115	80	1314	1326	1325.775	1203	366	0.0867417171088608	0.0247351613079893	0.0926062114612209	0.171805170560616	0.695652173913043	1.85522296884545
"MYCO000137"	858	0	39	21	549	549	549	511	162	0.0710382513661202	0.00903169556524861	0.0692167577413479	0.114754098360656	0.538461538461538	1.65789473684211
"MYCO000138"	798	0	38	25	504	504	504	467	143	0.0753968253968254	0.0133902695959538	0.0734126984126984	0.148809523809524	0.657894736842105	2.02702702702703
"MYCO000139"	72	0	64	40	1023	1023	1023	962	302	0.0625610948191593	0.000554539018287731	0.0596285434995112	0.114369501466276	0.625	1.91803278688525
"MYCO000140"	22	0	27	21	381	381	381	354	107	0.0708661417322835	0.00885958593141186	0.0708661417322835	0.15748031496063	0.777777777777778	2.22222222222222
"MYCO000141"	19	0	31	21	411	411	411	383	120	0.0754257907542579	0.0134192349533863	0.0681265206812652	0.124087591240876	0.67741935483871	1.82142857142857
"MYCO000142"	1183	0	70	47	915	927	926.68085106383	828	251	0.0755384120861459	0.0135318562852743	0.10648849703816	0.187422509987602	0.671428571428571	1.76002587322121
"MYCO000143"	456	0	116	74	1479	1479	1479	1358	421	0.0784313725490196	0.016424816748148	0.0818120351588911	0.14604462474645	0.637931034482759	1.78512396694215
"MYCO000144"	514	0	49	34	837	843	842.823529411765	790	247	0.0581379117811278	-0.00386864401974376	0.0626744835287552	0.120812395309883	0.693877551020408	1.92761692650334
"MYCO000145"	360	0	78	54	954	954	954	878	267	0.0817610062893082	0.0197544504884366	0.079664570230608	0.160377358490566	0.692307692307692	2.01315789473684
"MYCO000146"	1267	0	70	47	927	933	932.872340425532	861	266	0.0750370623788345	0.0130305065779629	0.0770441327403354	0.144577488881286	0.671428571428571	1.87655417406749
"MYCO000147"	265	0	122	77	1518	1521	1520.96103896104	1398	433	0.0802124425773178	0.0182058867764462	0.0808443055484406	0.145934730262821	0.631147540983607	1.8051330798479
"MYCO000148"	75	0	49	26	861	861	861	813	262	0.0569105691056911	-0.00509598669518054	0.0557491289198606	0.0871080139372822	0.530612244897959	1.5625
"MYCO000149"	1373	0	61	37	969	969	969	909	287	0.0629514963880289	0.000944940587157293	0.0619195046439628	0.111455108359133	0.60655737704918	1.8
"MYCO000150"	53	0	23	18	288	291	288.166666666667	268	80	0.079814921920185	0.0178083661193134	0.0699826489300185	0.167148640832852	0.782608695652174	2.38842975206609
"MYCO000151"	551	0	139	102	1758	1767	1766.82352941176	1630	494	0.0786722599547212	0.0166657041538496	0.0774404048475139	0.161206552137433	0.733812949640288	2.08168529664664
"MYCO000152"	165	0	132	88	1575	1578	1577.96590909091	1448	441	0.083651997321062	0.0216454415201904	0.0823629384780469	0.161578845032083	0.666666666666667	1.96179067937395
"MYCO000153"	140	0	52	32	825	831	830.8125	773	245	0.0625893327315128	0.000582776930641223	0.0695854961257805	0.115323854660348	0.615384615384615	1.6572972972973
"MYCO000154"	83	0	63	40	1212	1212	1212	1151	366	0.051980198019802	-0.0100263577810696	0.0503300330033003	0.0940594059405941	0.634920634920635	1.86885245901639
"MYCO000155"	212	0	60	31	1101	1101	1101	1038	335	0.0544959128065395	-0.00751064299433209	0.0572207084468665	0.0871934604904632	0.516666666666667	1.52380952380952
"MYCO000156"	8	0	20	14	333	333	333	314	99	0.0600600600600601	-0.00194649574081155	0.0570570570570571	0.108108108108108	0.7	1.89473684210526
"MYCO000157"	581	0	78	49	1425	1428	1427.87755102041	1347	430	0.0546265328874024	-0.00738002291346923	0.0566417974444742	0.0965611868621914	0.628205128205128	1.70476911430733
"MYCO000158"	19	0	40	26	645	645	645	608	191	0.062015503875969	8.94807509739128e-06	0.0573643410852713	0.111627906976744	0.65	1.94594594594595
"MYCO000159"	626	0	112	82	1398	1410	1406.85365853659	1288	395	0.0796102702796412	0.0176037144787696	0.0844818917841261	0.15769490820201	0.732142857142857	1.86661194336135
"MYCO000160"	72	0	115	82	1506	1515	1509.03658536585	1395	425	0.0762075625702073	0.0142010067693357	0.0755691323005287	0.155090067156397	0.71304347826087	2.05229387231316
"MYCO000161"	224	0	92	47	1350	1350	1350	1246	362	0.0681481481481482	0.00614159234727655	0.077037037037037	0.195555555555556	0.510869565217391	2.53846153846154
"MYCO000162"	413	0	78	55	1152	1152	1152	1076	330	0.0677083333333333	0.00570177753246173	0.0659722222222222	0.140625	0.705128205128205	2.13157894736842
"MYCO000163"	9	0	38	26	456	456	456	421	127	0.0833333333333333	0.0213267775324617	0.0767543859649123	0.164473684210526	0.684210526315789	2.14285714285714
"MYCO000164"	17	0	29	21	486	486	486	458	141	0.0596707818930041	-0.00233577390786749	0.0576131687242798	0.12962962962963	0.724137931034483	2.25
"MYCO000165"	3790	0	24	17	666	675	671.823529411765	644	194	0.0357236669293407	-0.0262828888715309	0.0414149373960253	0.133701076963489	0.708333333333333	3.22832980972514
"MYCO000166"	132	0	115	69	1665	1665	1665	1560	490	0.0690690690690691	0.00706251326819747	0.0630630630630631	0.117117117117117	0.6	1.85714285714286
"MYCO000167"	15	3829	32	20	798	798	798	587	187	0.0401002506265664	-0.0219063051743052	0.264411027568922	0.296992481203008	0.625	1.12322274881517
"MYCO000168"	114	0	66	39	870	870	870	804	252	0.0758620689655172	0.0138555131646456	0.0758620689655172	0.131034482758621	0.590909090909091	1.72727272727273
"MYCO000169"	208	0	104	70	1362	1365	1364.95714285714	1269	393	0.0761928684312434	0.0141863126303718	0.0703004803918471	0.136236616534269	0.673076923076923	1.93791871371151
"MYCO000170"	18	0	53	30	1041	1041	1041	989	318	0.0509125840537944	-0.0110939717470772	0.0499519692603266	0.0835734870317003	0.566037735849057	1.67307692307692
"MYCO000171"	2006	0	101	61	1542	1551	1547.95081967213	1435	442	0.0652475509663755	0.00324099516550388	0.072967963992586	0.143383637807783	0.603960396039604	1.96502177068216
"MYCO000172"	320	0	115	77	1590	1596	1593	1480	456	0.0721908349026993	0.0101842791018277	0.0709353421217828	0.141242937853107	0.669565217391304	1.99115044247788
"MYCO000173"	21	0	65	46	1161	1173	1172.73913043478	1103	345	0.055425796166537	-0.00658075963433457	0.059466874281687	0.117450784117449	0.707692307692308	1.97506234413969
"MYCO000174"	135	0	104	73	1548	1548	1548	1441	444	0.0671834625322997	0.00517690673142814	0.0691214470284238	0.13953488372093	0.701923076923077	2.01869158878505
"MYCO000175"	113	0	67	43	642	654	643.116279069767	552	167	0.104180227091922	0.0421736712910501	0.141679323063571	0.220980689954436	0.641791044776119	1.55972434915774
"MYCO000176"	306	0	72	48	969	969	969	894	277	0.0743034055727554	0.0122968497718838	0.0773993808049536	0.142414860681115	0.666666666666667	1.84
"MYCO000177"	4	0	29	16	555	555	555	529	169	0.0522522522522523	-0.00975430354861936	0.0468468468468468	0.0864864864864865	0.551724137931034	1.84615384615385
"MYCO000178"	42	0	52	37	735	735	735	683	209	0.0707482993197279	0.00874174351885629	0.0707482993197279	0.146938775510204	0.711538461538462	2.07692307692308
"MYCO000179"	445	0	77	46	1110	1110	1110	1035	327	0.0693693693693694	0.00736281356849776	0.0675675675675676	0.116216216216216	0.597402597402597	1.72
"MYCO000180"	916	0	97	72	1347	1359	1358.375	1248	383	0.0714088524891874	0.00940229668831585	0.0812551762215883	0.15413637618478	0.742268041237113	1.89694224235561
"MYCO000181"	19	0	43	31	735	735	735	693	214	0.0585034013605442	-0.00350315444032739	0.0571428571428571	0.126530612244898	0.720930232558139	2.21428571428571
"MYCO000182"	568	0	88	63	1113	1113	1113	1036	313	0.0790655884995508	0.0170590326986792	0.0691823899371069	0.15633423180593	0.715909090909091	2.25974025974026
"MYCO000185"	156	0	25	16	510	510	510	485	154	0.0490196078431373	-0.0129869479577343	0.0490196078431373	0.0941176470588235	0.64	1.92
"MYCO000186"	416	0	136	93	2058	2076	2075.77419354839	1930	598	0.0655177236631493	0.00351116786227769	0.0702264215450137	0.135744145208163	0.683823529411765	1.93294976764769
"MYCO000187"	138	0	54	34	654	666	662.823529411765	602	187	0.0814696485623003	0.0194630927614287	0.0917642882499116	0.153620873269436	0.62962962962963	1.67408123791102
"MYCO000188"	31	0	33	19	432	432	432	400	125	0.0763888888888889	0.0143823330880173	0.0740740740740741	0.131944444444444	0.575757575757576	1.78125
"MYCO000190"	2	0	16	9	291	291	291	275	87	0.0549828178694158	-0.0070237379314558	0.0549828178694158	0.103092783505155	0.5625	1.875
"MYCO000191"	764	0	77	39	1242	1242	1242	1168	376	0.0619967793880837	-9.776412787864e-06	0.0595813204508857	0.0917874396135266	0.506493506493506	1.54054054054054
"MYCO000192"	1775	0	63	49	1092	1101	1100.75510204082	1034	322	0.0572334390121807	-0.00477311678869091	0.0606448263715107	0.122420601813229	0.777777777777778	2.01864873127478
"MYCO000193"	71	0	140	95	1848	1851	1848.03157894737	1718	528	0.0757562812209861	0.0137497254201145	0.070362206159613	0.142871789613985	0.678571428571429	2.03051890229093
"MYCO000194"	595	0	243	176	3573	3585	3584.77840909091	3315	1016	0.0677866167079555	0.0057800609070839	0.0752566486136935	0.149738239811324	0.724279835390947	1.98970114361534
"MYCO000195"	1213	0	41	29	636	636	636	599	185	0.0644654088050314	0.00245885300415984	0.0581761006289308	0.127358490566038	0.707317073170732	2.18918918918919
"MYCO000196"	117	0	30	18	585	588	585.166666666667	555	180	0.0512674451723156	-0.010739110628556	0.0515522643121623	0.07718598689832	0.6	1.49723756906077
"MYCO000197"	7666	0	4	4	2289	2307	2295	2261	675	0.00174291938997821	-0.0602636364108934	0.0148148148148148	0.117647058823529	1	7.94117647058823
"MYCO000199"	13	0	38	25	660	660	660	622	195	0.0575757575757576	-0.00443079822511403	0.0575757575757576	0.113636363636364	0.657894736842105	1.97368421052632
"MYCO000200"	121	0	36	19	690	690	690	655	211	0.0521739130434783	-0.00983264275739335	0.0507246376811594	0.0826086956521739	0.527777777777778	1.62857142857143
"MYCO000201"	583	0	28	19	504	504	504	478	150	0.0555555555555556	-0.00645100024531604	0.0515873015873016	0.107142857142857	0.678571428571429	2.07692307692308
